==PROF== Connected to process 1280154 (/home/ericbuehler/mistral.rs/target/release/mistralrs)
==PROF== Disconnected from process 1280154
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","1280154","mistralrs","127.0.0.1","is_u32_bf16","1","34","(1024, 1, 1)","(40960, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","1623712"
"1","1280154","mistralrs","127.0.0.1","affine_bf16","1","34","(1024, 1, 1)","(40960, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","926240"
"2","1280154","mistralrs","127.0.0.1","lt_u32","1","34","(1024, 1, 1)","(16, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","29312"
"3","1280154","mistralrs","127.0.0.1","where_u8_u32","1","34","(1024, 1, 1)","(16, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","4160"
"4","1280154","mistralrs","127.0.0.1","ne_u32","1","34","(1024, 1, 1)","(16, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","4736"
"5","1280154","mistralrs","127.0.0.1","where_u8_u32","1","34","(1024, 1, 1)","(16, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","4032"
"6","1280154","mistralrs","127.0.0.1","ne_u32","1","34","(1024, 1, 1)","(16, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","3968"
"7","1280154","mistralrs","127.0.0.1","where_u8_u32","1","34","(1024, 1, 1)","(16, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","4384"
"8","1280154","mistralrs","127.0.0.1","ne_u32","1","34","(1024, 1, 1)","(16, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","3776"
"9","1280154","mistralrs","127.0.0.1","where_u8_u32","1","34","(1024, 1, 1)","(16, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","4224"
"10","1280154","mistralrs","127.0.0.1","is_u32_bf16","1","34","(1024, 1, 1)","(172032, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","5591040"
