==PROF== Connected to process 1388626 (/home/ericbuehler/mistral.rs/target/release/mistralrs)
==PROF== Disconnected from process 1388626
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","1388626","mistralrs","127.0.0.1","is_u32_bf16","1","34","(1024, 1, 1)","(40960, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","1377632"
"1","1388626","mistralrs","127.0.0.1","affine_bf16","1","34","(1024, 1, 1)","(40960, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","937280"
"2","1388626","mistralrs","127.0.0.1","lt_u32","1","34","(1024, 1, 1)","(16, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","23456"
"3","1388626","mistralrs","127.0.0.1","where_u8_u32","1","34","(1024, 1, 1)","(16, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","4224"
"4","1388626","mistralrs","127.0.0.1","ne_u32","1","34","(1024, 1, 1)","(16, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","15136"
"5","1388626","mistralrs","127.0.0.1","where_u8_u32","1","34","(1024, 1, 1)","(16, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","4192"
"6","1388626","mistralrs","127.0.0.1","ne_u32","1","34","(1024, 1, 1)","(16, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","3616"
"7","1388626","mistralrs","127.0.0.1","where_u8_u32","1","34","(1024, 1, 1)","(16, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","4160"
"8","1388626","mistralrs","127.0.0.1","ne_u32","1","34","(1024, 1, 1)","(16, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","3872"
"9","1388626","mistralrs","127.0.0.1","where_u8_u32","1","34","(1024, 1, 1)","(16, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","4032"
