==PROF== Connected to process 1224348 (/home/ericbuehler/mistral.rs/target/release/mistralrs)
==PROF== Disconnected from process 1224348
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","1224348","mistralrs","127.0.0.1","is_u32_bf16","1","34","(1024, 1, 1)","(5120, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","176800"
"1","1224348","mistralrs","127.0.0.1","affine_bf16","1","34","(1024, 1, 1)","(5120, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","137664"
"2","1224348","mistralrs","127.0.0.1","lt_u32","1","34","(1024, 1, 1)","(2, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","3424"
"3","1224348","mistralrs","127.0.0.1","where_u8_u32","1","34","(1024, 1, 1)","(2, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","20576"
"4","1224348","mistralrs","127.0.0.1","ne_u32","1","34","(1024, 1, 1)","(2, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","3424"
"5","1224348","mistralrs","127.0.0.1","where_u8_u32","1","34","(1024, 1, 1)","(2, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","4192"
"6","1224348","mistralrs","127.0.0.1","ne_u32","1","34","(1024, 1, 1)","(2, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","4096"
"7","1224348","mistralrs","127.0.0.1","where_u8_u32","1","34","(1024, 1, 1)","(2, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","3552"
"8","1224348","mistralrs","127.0.0.1","ne_u32","1","34","(1024, 1, 1)","(2, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","12000"
"9","1224348","mistralrs","127.0.0.1","where_u8_u32","1","34","(1024, 1, 1)","(2, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","3776"
"10","1224348","mistralrs","127.0.0.1","is_u32_bf16","1","34","(1024, 1, 1)","(21504, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","748128"
"11","1224348","mistralrs","127.0.0.1","affine_bf16","1","34","(1024, 1, 1)","(21504, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","500192"
"12","1224348","mistralrs","127.0.0.1","void quantize_mmq_q8_1<__nv_bfloat16, 0>(const T1 *, const int *, void *, long, long, long, long, long, int, int)","1","34","(128, 1, 1)","(2048, 5, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","92128"
"13","1224348","mistralrs","127.0.0.1","void mul_mat_q<8, 128, 0>(const char *, const int *, const int *, const int *, void *, float *, uint3, int, int, int, int, int, uint3, uint3, int, int, int, uint3, uint3, int, int, int, ggml_type, uint3)","1","34","(32, 8, 1)","(1344, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","1567648"
"14","1224348","mistralrs","127.0.0.1","affine_bf16","1","34","(1024, 1, 1)","(21504, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","498880"
"15","1224348","mistralrs","127.0.0.1","rmsnorm_bf16","1","34","(32, 1, 1)","(86016, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","353120"
"16","1224348","mistralrs","127.0.0.1","badd_bf16","1","34","(1024, 1, 1)","(21504, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","654784"
"17","1224348","mistralrs","127.0.0.1","affine_bf16","1","34","(1024, 1, 1)","(21504, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","458016"
"18","1224348","mistralrs","127.0.0.1","ucopy_bf16","1","34","(1024, 1, 1)","(21504, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","862464"
"19","1224348","mistralrs","127.0.0.1","rmsnorm_bf16","1","34","(1024, 1, 1)","(2048, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","188512"
