==PROF== Connected to process 1201679 (/home/ericbuehler/mistral.rs/target/release/mistralrs)
==PROF== Disconnected from process 1201679
"ID","Process ID","Process Name","Host Name","thread Domain:Push/Pop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Id:Domain:Start/Stop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","1201679","mistralrs","127.0.0.1","1202105  ""<default domain>:gemma4.attn.o:none:none:none:none:none:none"" ","","mmvq_gguf_quantize_q8_1_bf16","1","34","(256, 1, 1)","(8, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","7392"
"1","1201679","mistralrs","127.0.0.1","1202105  ""<default domain>:gemma4.attn.o:none:none:none:none:none:none"" ","","mmvq_gguf_q8_0_bf16_plain_cuda1","1","34","(32, 8, 1)","(1280, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","35424"
"2","1201679","mistralrs","127.0.0.1","1202105  ""<default domain>:gemma4.attn.o:none:none:none:none:none:none"" ","","mmvq_gguf_quantize_q8_1_bf16","1","34","(256, 1, 1)","(8, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","15680"
"3","1201679","mistralrs","127.0.0.1","1202105  ""<default domain>:gemma4.attn.o:none:none:none:none:none:none"" ","","mmvq_gguf_q8_0_bf16_plain_cuda1","1","34","(32, 8, 1)","(1280, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","32288"
"4","1201679","mistralrs","127.0.0.1","1202105  ""<default domain>:gemma4.attn.o:none:none:none:none:none:none"" ","","mmvq_gguf_quantize_q8_1_bf16","1","34","(256, 1, 1)","(8, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","1888"
"5","1201679","mistralrs","127.0.0.1","1202105  ""<default domain>:gemma4.attn.o:none:none:none:none:none:none"" ","","mmvq_gguf_q8_0_bf16_plain_cuda1","1","34","(32, 8, 1)","(1280, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","52608"
"6","1201679","mistralrs","127.0.0.1","1202105  ""<default domain>:gemma4.attn.o:none:none:none:none:none:none"" ","","mmvq_gguf_quantize_q8_1_bf16","1","34","(256, 1, 1)","(8, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","1888"
"7","1201679","mistralrs","127.0.0.1","1202105  ""<default domain>:gemma4.attn.o:none:none:none:none:none:none"" ","","mmvq_gguf_q8_0_bf16_plain_cuda1","1","34","(32, 8, 1)","(1280, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","57664"
"8","1201679","mistralrs","127.0.0.1","1202105  ""<default domain>:gemma4.attn.o:none:none:none:none:none:none"" ","","mmvq_gguf_quantize_q8_1_bf16","1","34","(256, 1, 1)","(8, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","1952"
"9","1201679","mistralrs","127.0.0.1","1202105  ""<default domain>:gemma4.attn.o:none:none:none:none:none:none"" ","","mmvq_gguf_q8_0_bf16_plain_cuda1","1","34","(32, 8, 1)","(1280, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","34400"
"10","1201679","mistralrs","127.0.0.1","1202105  ""<default domain>:gemma4.attn.o:none:none:none:none:none:none"" ","","mmvq_gguf_quantize_q8_1_bf16","1","34","(256, 1, 1)","(16, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","2208"
"11","1201679","mistralrs","127.0.0.1","1202105  ""<default domain>:gemma4.attn.o:none:none:none:none:none:none"" ","","mmvq_gguf_q8_0_bf16_plain_cuda1","1","34","(32, 8, 1)","(1280, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","79456"
"12","1201679","mistralrs","127.0.0.1","1202105  ""<default domain>:gemma4.attn.o:none:none:none:none:none:none"" ","","mmvq_gguf_quantize_q8_1_bf16","1","34","(256, 1, 1)","(8, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","2240"
"13","1201679","mistralrs","127.0.0.1","1202105  ""<default domain>:gemma4.attn.o:none:none:none:none:none:none"" ","","mmvq_gguf_q8_0_bf16_plain_cuda1","1","34","(32, 8, 1)","(1280, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","28832"
"14","1201679","mistralrs","127.0.0.1","1202105  ""<default domain>:gemma4.attn.o:none:none:none:none:none:none"" ","","mmvq_gguf_quantize_q8_1_bf16","1","34","(256, 1, 1)","(8, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","2336"
"15","1201679","mistralrs","127.0.0.1","1202105  ""<default domain>:gemma4.attn.o:none:none:none:none:none:none"" ","","mmvq_gguf_q8_0_bf16_plain_cuda1","1","34","(32, 8, 1)","(1280, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","30592"
