==PROF== Connected to process 1196359 (/home/ericbuehler/mistral.rs/target/release/mistralrs)
==PROF== Disconnected from process 1196359
"ID","Process ID","Process Name","Host Name","thread Domain:Push/Pop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Id:Domain:Start/Stop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","1196359","mistralrs","127.0.0.1","1196734  ""<default domain>:gemma4.attn.qkv:none:none:none:none:none:none"" ","","mmvq_gguf_quantize_q8_1_bf16","1","34","(256, 1, 1)","(10, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","4960"
"1","1196359","mistralrs","127.0.0.1","1196734  ""<default domain>:gemma4.attn.qkv:none:none:none:none:none:none"" ","","mmvq_gguf_q8_0_bf16_fused_qkv_cuda1","1","34","(32, 8, 1)","(1536, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","61920"
"2","1196359","mistralrs","127.0.0.1","1196734  ""<default domain>:gemma4.attn.qkv:none:none:none:none:none:none"" ","","mmvq_gguf_quantize_q8_1_bf16","1","34","(256, 1, 1)","(10, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","2080"
"3","1196359","mistralrs","127.0.0.1","1196734  ""<default domain>:gemma4.attn.qkv:none:none:none:none:none:none"" ","","mmvq_gguf_q8_0_bf16_fused_qkv_cuda1","1","34","(32, 8, 1)","(1536, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","60448"
"4","1196359","mistralrs","127.0.0.1","1196734  ""<default domain>:gemma4.attn.qkv:none:none:none:none:none:none"" ","","mmvq_gguf_quantize_q8_1_bf16","1","34","(256, 1, 1)","(10, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","1888"
"5","1196359","mistralrs","127.0.0.1","1196734  ""<default domain>:gemma4.attn.qkv:none:none:none:none:none:none"" ","","mmvq_gguf_q8_0_bf16_fused_qkv_cuda1","1","34","(32, 8, 1)","(1536, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","68736"
"6","1196359","mistralrs","127.0.0.1","1196734  ""<default domain>:gemma4.attn.qkv:none:none:none:none:none:none"" ","","mmvq_gguf_quantize_q8_1_bf16","1","34","(256, 1, 1)","(10, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","1888"
"7","1196359","mistralrs","127.0.0.1","1196734  ""<default domain>:gemma4.attn.qkv:none:none:none:none:none:none"" ","","mmvq_gguf_q8_0_bf16_fused_qkv_cuda1","1","34","(32, 8, 1)","(1536, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","77216"
"8","1196359","mistralrs","127.0.0.1","1196734  ""<default domain>:gemma4.attn.qkv:none:none:none:none:none:none"" ","","mmvq_gguf_quantize_q8_1_bf16","1","34","(256, 1, 1)","(10, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","2272"
"9","1196359","mistralrs","127.0.0.1","1196734  ""<default domain>:gemma4.attn.qkv:none:none:none:none:none:none"" ","","mmvq_gguf_q8_0_bf16_fused_qkv_cuda1","1","34","(32, 8, 1)","(1536, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","44928"
