==PROF== Connected to process 2555948 (/home/ericbuehler/mistral.rs/target/release/mistralrs)
==PROF== Disconnected from process 2555948
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","2555948","mistralrs","127.0.0.1","cast_bf16_f32","1","34","(1024, 1, 1)","(256, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","12128"
"1","2555948","mistralrs","127.0.0.1","cast_bf16_f32","1","34","(1024, 1, 1)","(256, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","8704"
"2","2555948","mistralrs","127.0.0.1","cast_bf16_f32","1","34","(1024, 1, 1)","(256, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","7520"
"3","2555948","mistralrs","127.0.0.1","cast_bf16_f32","1","34","(1024, 1, 1)","(256, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","20064"
"4","2555948","mistralrs","127.0.0.1","cast_bf16_f32","1","34","(1024, 1, 1)","(256, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","8352"
"5","2555948","mistralrs","127.0.0.1","cast_bf16_f32","1","34","(1024, 1, 1)","(256, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","16128"
"6","2555948","mistralrs","127.0.0.1","cast_bf16_f32","1","34","(1024, 1, 1)","(256, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","16128"
"7","2555948","mistralrs","127.0.0.1","cast_bf16_f32","1","34","(1024, 1, 1)","(256, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","20128"
"8","2555948","mistralrs","127.0.0.1","cast_bf16_f32","1","34","(1024, 1, 1)","(256, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","8288"
"9","2555948","mistralrs","127.0.0.1","cast_bf16_f32","1","34","(1024, 1, 1)","(256, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","8224"
"10","2555948","mistralrs","127.0.0.1","cast_bf16_f32","1","34","(1024, 1, 1)","(256, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","19808"
"11","2555948","mistralrs","127.0.0.1","cast_bf16_f32","1","34","(1024, 1, 1)","(256, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","8256"
"12","2555948","mistralrs","127.0.0.1","cast_bf16_f32","1","34","(1024, 1, 1)","(256, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","8448"
"13","2555948","mistralrs","127.0.0.1","cast_bf16_f32","1","34","(1024, 1, 1)","(256, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","20224"
"14","2555948","mistralrs","127.0.0.1","cast_bf16_f32","1","34","(1024, 1, 1)","(256, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","20256"
"15","2555948","mistralrs","127.0.0.1","cast_bf16_f32","1","34","(1024, 1, 1)","(256, 1, 1)","0","12.1","Command line profiler metrics","gpu__time_duration.sum","ns","13952"
